Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 238,4. Ratio error in a P.T. depends on _________,a) secondary current,b) primary voltage,c) secondary current,d) turns ratio,c,"Explanation: In a P.T., the difference between actual ratio and turns ratio is given by the relation,where, R is the ratio error	      n is the turns ratio	      Is is the secondary winding current	      Ie is the iron loss component	      Im is the magnetising componentIt is seen from the above equation that the ratio error in a P.T. depends on the secondary current, magnetising and iron loss components of current."
Question 239,6. Ratio error can be minimised by _________,a) reducing the turns,b) reducing the current,c) increasing the voltage,d) using a good core material,d,"Explanation: By making use of a good quality core material, low value of flux density and following required precautions in the core assembly we can minimise the value of the ratio error. "
Question 240,7. Another method of eliminating the ratio error is _________,a) by reducing secondary turns,b) by increasing the primary turns,c) by increasing secondary turns,d) by reducing the primary turns,a,"Explanation:  In a P.T., at no load, we getwhere, R is the ratio error	      n is the turns ratio	      Is is the secondary winding current	      Ie is the iron loss component	      Im is the magnetising componentFrom the above equation it is seen that to reduce the ratio error, actual ratio and nominal ratio must be made equal. This can be done by reducing the secondary turns.	"
Question 241,8. How is the voltage ratio dependent on the frequency?,a) they are independent of each other,b) they aid each other,c) they oppose each other,d) depends on the setup of the circuit,c,"Explanation: As the voltage ratio changes, the frequency also changes. It depends on the relative value of the core loss component Io as well as the leakage reactance. The effects due to the voltage ratio and the change in frequency oppose each other. "
Question 242,"1.	Increasing secondary burden",a) increases Is,b) decreases Is,c) keeps Is constant,d) decreases Ip,a,"Explanation: When the secondary burden of a potential transformer increases, it leads to an increase in the secondary current. As a result the primary current also increases."
Question 243,"2.	For a given Vp the Vs",a) increases,b) decreases,c) remains constant,d) depends on the supply,b,"Explanation: For a particular value of primary voltage Vp, the value of the secondary voltage Vs decreases. This leads to a decrease in the actual ratio."
Question 244,"3.	What is effect of the secondary burden on the ratio error?",a) ratio error is constant with secondary burden,b) ratio error decreases with secondary burden,c) ratio error increases with secondary burden,d) depends on the supply voltage,c,"Explanation: As the secondary burden is increased, the ratio error also increases and becomes more negative. Ratio error varies linearly with respect to the change in the secondary burden."
Question 245,"5.	What is the effect of p.f. on secondary burden?",a) Ip shifts towards Io,b) Ip deviates from Io,c) Ip is independent of Io,d) Ip and Io cancel eachother,a,"Explanation: When the power factor of the secondary burden is reduced, Ip shifts towards Io. Voltages Vp and Vs come closer to Ep and Es."
Question 246,"6.	How is the transformation ratio dependent on the secondary burden?",a) decreases,b) increases,c) remains constant,d) depends on the supply,b,"Explanation: As the primary voltage Vp is constant, the induced primary e.m.f Ep is reduced. Similarly the secondary voltage Vs is reduced with respect to Es. As a result the transformation ratio increases."
Question 247,"8.	At constant voltage how is frequency affected by flux?",a) decreases with increase in flux,b) increases with decrease in flux,c) remains constant,d) depends on the current,b,"Explanation: When frequency is increased at a constant voltage, the flux decreases. Voltage ratio decreases as the magnetizing and iron loss components of current are reduced."
Question 248,1. Power is ___________,a) rate of doing work,b) rate of producing voltage,c) rate of generating current,d) rate of overcoming friction,a,"Explanation: Power is defined as the rate of doing work. The unit of power is watt. In D.C. circuits, power is the product of the voltage consumed and the current flowing through a circuit. P = VI watts."
Question 249,"2. In A.C. circuits, power consumed is ________",a) product of voltage and current,b) it depends on the p.f. of the circuit in addition to voltage and current,c) it depends on the supply voltage,d) it depends on the magnitude of the circuit current,b,"Explanation: In a A.C. circuit, the power consumption is given by the expression,P=VI cos_where, V is the voltage across the circuit	       I is the current flowing through the circuit	       cos_ is the power factor of the circuit."
Question 250,"3. In D.C. circuits, power is measured using ________",a) ohmmeter and galvanometer,b) ohmmeter and voltmeter,c) ammeter and voltmeter,d) ammeter and galvanometer,c,"Explanation: An ammeter is used to measure current flowing through a circuit, while a voltmeter is used to measure the voltage across the circuit. Hence in D.C. circuits, ammeter and voltmeter are used to measure power."
Question 251,"4. In A.C. circuits, power is measured using",a) voltmeter,b) ammeter,c) ohmmeter,d) wattmeter,d,"Explanation: A.C. circuits make use of power factor of the circuit in addition to the current flowing through the circuit and the voltage across the circuit. As a result, a wattmeter is used to measure A.C. power."
Question 252,6. A dynamometer type wattmeter consists of ________,a) only potential coil,b) potential and current coils,c) only current coil,d) no coils,b,Explanation: Dynamometer type wattmeter is used for the measurement of A.C. as well as D.C. power. It consists of a fixed coil forming the current coil whereas the moving coil forms the potential coil.
Question 253,"8. In a Dynamometer type wattmeter, the fixed coil is split into ________",a) 4,b) 3,c) 2,d) 1,c,"Explanation: When a Dynamometer type wattmeter is used for the measurement of A.C. power, the fixed coil is split into two equal parts. The two parts are air-cored to avoid hysteresis loss."
Question 254,9. When a current carrying coil is placed in the magnetic field.,a) no force is exerted,b) voltage is produced,c) power is generated,d) a force is exerted,d,"Explanation: When the current carrying coil of a Dynamometer type wattmeter is placed in the magnetic field of another current carrying coil, the moving coil experiences a force. As a result a deflection torque is generated and the moving coil undergoes deflection."
Question 255,10.  When the moving coil in a Dynamometer type wattmeter deflects,a) pointer moves,b) pointer doesnÕt move,c) current flows,d) voltage is generated,a,"Explanation: In a Dynamometer type wattmeter, when the moving coil deflects the pointer moves over the scale. The pointer then comes back to rest at a point where the deflecting torque equals the controlling torque."
Question 256,1. Pressure coil of a wattmeter,a) has capacitance and inductance,b) has inductance and resistance,c) has resistance and capacitance,d) has only inductance,a,"Explanation: Series resistance R consists of inter turn capacitance. As a result, the pressure coil of the wattmeter consists of capacitance in addition to inductance."
Question 257,2. What is the effect of capacitance on wattmeter reading?,a) aiding the inductance,b) opposite to that of inductance,c) aiding the capacitance,d) opposite to that of resistance,b,"Explanation: For lagging power factor of the load, the wattmeter reading is more. As a result, the wattmeter shows a reading opposite to that of the inductance."
