Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 213,6. Conductometric method is not very suitable for measuring traces of which of the following gases in ppb range?,a) H2S,b) SO2,c) NH3,d) CO,d,Explanation: Conductometric method is not very suitable for measuring traces of CO. It is suitable for measuring traces of H2O.
Question 214,7. Polarographic cells are not sensitive to which of the following gases?,a) Carbon monoxide,b) Carbon dioxide,c) Nitrous oxide,d) Oxygen,a,Explanation: Polarographic cells are not sensitive to carbon monoxide. They show 0.1% error while measuring oxygen.
Question 215,"8. In polarographic cell when potential is applied, oxygen is reduced at __________ when KCl is present.",a) Anode,b) Cathode,c) Electrolyte,d) Both the electrode,e,"Answer: In polarographic cell when potential is applied, oxygen is reduced at the cathode. Reduction reactions take place at the cathode. KCl is the electrolyte."
Question 216,2. Nitrogen oxide cannot be directly analysed using UV and Visible analyzers due to which of the following reasons?,a)  Less accuracy,b) Very low range,c) It leads to contamination of the sample,d) It is transparent in UV visible regions,d,"Explanation: Nitrogen oxide cannot be directly analysed using UV and Visible analyzers because it is transparent in UV visible regions. Hence, it is converted into nitrogen dioxide and then analysed."
Question 217,3. How is NO converted to NO2 for analysis in UV and Visible analyzers?,a) Treating sample gas with pressurized oxygen,b) Treating sample gas with ozone,c) Treating sample gas with oxygen at low pressure,d) Treating sample gas with water at high pressure,a,Explanation: NO is converted into NO2 for analysis in UV and Visible analyzers by treating sample gas with pressurized oxygen. This is because direct measurement of NO is not possible using UV and Visible analyzers.
Question 218,4. How is NO converted to NO2 for analysis in Chemiluminescent analyser?,a) Treating sample gas with pressurized oxygen,b) Treating sample gas with ozone,c) Treating sample gas with oxygen at low pressure,d) Treating sample gas with water at high pressure,b,"Explanation: NO is converted to NO2 for analysis in Chemiluminescent analyser by treating sample gas with ozone.NO + O3 Ñ>NO2 + O2"
Question 219,"5. During analysis of NO2 using Chemiluminescent analyser, why is NO2 not made to react with ozone directly?",a) Less accuracy,b) It is a slow process,c) It leads to contamination of the sample,d) It does not produce luminescence,b,"Explanation: During analysis of NO2 using Chemiluminescent analyser, NO2 is not made to react with ozone directly because it is a slow process. Hence, it is converted to NO using catalytic reactions or converters."
Question 220,8. The instruments based on chemiluminescence maintain linearity in which of the following ranges?,a) 1ppb to 100ppb,b) 100ppb to 1000ppb,c) 1ppb to 1000ppb,d) 100ppb to 1000ppb,c,Explanation: The instruments based on chemiluminescence maintain linearity between 1ppb to 1000ppb. These are used to measure NO in exhaust gases in vehicles.
Question 221,9. How can absorption be enhanced while determining NO concentration using CO laser?,a) By converting NO into NO2,b) By placing NO in a magnetic field,c) By using proper monochromators,d) By using choppers,b,Explanation: CO laser emits radiation that can be absorb NO. Absorption is enhanced by placing NO in a magnetic field.
Question 222,10. Which of the following detectors are generally used for detection in NO analysis using CO laser?,a) Photomultiplier tube,b) Photovoltaic cell,c) Liquid nitrogen cooled Ge-Au element,d) Photo emissive tube,c,Explanation: Liquid nitrogen cooled Ge-Au element is used detection in NO analysis using CO laser. The signal amplitude varied with the concentration of NO.
Question 223,11. Which of the following analyzers are used to measure trace amounts of nitrogen oxides in the stratosphere?,a) Chemiluminescence,b) CO laser method,c) Laser opto-acoustic spectroscopy,d) Colorimetry,c,Explanation: Laser opto-acoustic spectroscopy is used to measure trace amounts of nitrogen oxides in the stratosphere. It was developed for application in air pollution measurement.
Question 224,12. A pink coloured dye complex is formed when air containing NO2 is passed in an absorbing solution consisting of __________ and diamine dissolved in acetic acid medium.,a) Sulphuric acid,b) Sulphonyl,c) Sulphonic acid,d) Sulphanilic acid,d,Explanation: A pink coloured dye complex is formed when air containing NO2 is passed in an absorbing solution consisting of sulphanilic acid and diamine dissolved in acetic acid medium. This is called Saltzman method.
Question 225,"13. In Laser Opto-acoustic spectroscopy, the IR beam excites the molecules to higher states. In which of the following ways do the molecules return to the ground state?",a) Collisional de-excitation,b) Random de-excitation,c) By spontaneous emission,d) By stimulated emission,a,Explanation: The molecules return to the ground state by collisional de-excitation. This results in increase in temperature.
Question 226,1. Which of the following is not an advantage of electrochemical cells used for analysis of H2S?,a) Portable battery operated instrument,b) Pocket sized instrument,c) No pumps are needed,d) No interference from background gases,d,"Explanation: Electrochemical cells are affected by interference from background gases. Some of them are sulphur dioxide, carbon monoxide, nitric oxide and chlorine."
Question 227,2. Which of the following methods are mainly used in combustible gas detection equipment?,a) Lead acetate tape staining method,b) Solid state sensor,c) Gold film sensor,d) Electrochemical cells,b,Explanation: Solid state sensors are mainly used in combustible gas detection equipment. It is a semiconductor sensor.
Question 228,3. Which of the following is not an advantage of solid state sensor used for analysis of H2S?,a) No sampling system,b) It can be used in conditions involving vibration,c) It can be used in corrosive atmosphere,d) No interference from background gases,d,"Explanation: Solid state sensors are affected by interference from background gases. Some of them are hydrogen, isopropanol and ethyl and methyl mercaptan."
