Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 963,"6. The lower the molecular weight of fluid, ____ the value of _ and ____ is the sonic velocity at same temperature.","a) lower, lower","b) higher, higher","c) lower, higher",d) higher. lower,b,Explanation: This comes from the expression of velocity of sound in an ideal gas. 
Question 964,7. The Mach number is given by,a) (c/V)2,b) (V/c)2,c) V/c,d) c/V,c,Explanation: Here V is the actual velocity and c is the sonic velocity.
Question 965,"8. For the isentropic stagnation state,",a) it is a reference state,b) designated with subscript zero,c) both of the mentioned,d) none of the mentioned,c,Explanation: It is a reference state in compressible fluid flow.
Question 966,9. The reference temperature To and normal temperature T are related by,a) (To/T) = 1 + (V2)/(2*cp*T),b) (To/T) = 1 – (V2)/(2*cp*T),c) (To/T) = 1 + (V2)/(cp*T),d) (To/T) = 1 – (V2)/(cp*T),a,Explanation: Here cp is the specific heat at constant pressure and V is the actual velocity.
Question 967,10. The reference temperature To and normal temperature T can be related in terms of M by,a) (To/T) = 1 + (_-1)*(M2),b) (To/T) = 1 + (_-1)*(M2)/2,c) (To/T) = 1 – (_-1)*(M2)/2,d) (To/T) = 1 – (_-1)*(M2),b,Explanation: Here M is the Mach number. 
Question 968,1. Which of the following produce continuous change in state of a flowing stream?,a) wall friction,b) changes in cross-sectional area,c) energy effects,d) all of the mentioned,d,Explanation: These are three most common factors.
Question 969,2. What does a nozzle do?,a) decreases KE at the expense of pressure,b) increases KE at the expense of pressure,c) decreases PE at the expense of velocity,d) increases PE at the expense of velocity,b,Explanation: A nozzle is a simple duct which increases KE of fluid at the expense of pressure of the fluid.
Question 970,3. What does a diffuser do?,a) decreases KE and gains pressure,b) increases KE and loses pressure,c) decreases PE and gains velocity,d) increases PE and loses velocity,a,Explanation: A diffuser is a passage through which KE of fluid decreases and gains pressure.
Question 971,5. The ____ section of a nozzle or diffuser is called throat.,a) constant area,b) maximum,c) minimum,d) all of the mentioned,c,Explanation: The minimum section is called throat.
Question 972,"6. In adiabatic flow, what remains constant?",a) stagnation temperature,b) stagnation enthalpy,c) both of the mentioned,d) none of the mentioned,c,Explanation: Both of these does not change on adiabatic flow.
Question 973,"8. When Mach number, M<1 and flow area decreases, then",a) pressure decreases,b) velocity increases,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is the case when inlet velocity is subsonic and flow area decreases.
Question 974,"9. When Mach number, M<1 and flow area increases, then",a) pressure increases,b) velocity decreases,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is the case when inlet velocity is subsonic and flow area increases. 
Question 975,"10. For a subsonic flow,",a) a convergent passage becomes diffuser and a divergent passage becomes nozzle,b) a divergent passage becomes diffuser and a convergent passage becomes nozzle,c) both of the mentioned,d) none of the mentioned,b,Explanation: This is true when flow is subsonic.
Question 976,"11. When Mach number, M>1 and flow area decreases, then",a) pressure increases,b) velocity decreases,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is the case when inlet velocity is supersonic and flow area decreases.
Question 977,"12. When Mach number, M>1 and flow area increases, then",a) pressure decreases,b) velocity increases,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is the case when inlet velocity is supersonic and flow area increases. 
Question 978,"13. For a supersonic flow,",a) a convergent passage becomes diffuser and a divergent passage becomes nozzle,b) a divergent passage becomes diffuser and a convergent passage becomes nozzle,c) both of the mentioned,d) none of the mentioned,a,Explanation: This is true when flow is supersonic.
Question 979,1. The discharge is maximum when Mach number is,a) 0,b) 1,c) 2,d) infinity,b,Explanation: This comes when we differentiate discharge with respect to M.
Question 980,2. Which of the following relation is correct?,a) (dA)/A = (M + 1)*(dV/V),b) (dA)/A = (M – 1)*(dV/V),c) (dA)/A = (M2 + 1)*(dV/V),d) (dA)/A = (M2 – 1)*(dV/V),d,Explanation: Taking isentropic flow and using continuity equation. we get this relation.
Question 981,3. Where do we have the value of Mach number as 1 ?,a) at the start of flow,b) at the throat,c) at the end of flow,d) everywhere along the nozzle or diffuser,b,Explanation: At throat we have area as constant which is required for M=1. 
Question 982,4. Which of the following statement is true about velocity of gas when it is subsonic?,a) it is subsonic before throat,b) becomes sonic at throat,c) becomes supersonic till its exit,d) all of the mentioned,d,Explanation: This is the case when convergent-divergent duct acts as nozzle. 
Question 983,5. When are properties at throat termed as critical?,a) when M=1,b) discharge is maximum,c) nozzle is choked,d) all of the mentioned,d,"Explanation: For a choked nozzle, we have critical properties at throat."
Question 984,6. Which of the following relation is correct?(asterik * indicates critical properties),a) T*/T = 2/_,b) T*/T = 2/(_-1),c) T*/T = 2/(_+1),d) T*/T = 2/(_-2),c,Explanation: This is the critical temperature ratio.
Question 985,"7. For diatomic gases, critical pressure ratio is equal to",a) 0.528,b) 0.628,c) 0.728,d) 0.828,a,Explanation: Putting _=1.4 in critical pressure ratio relation we get this.
Question 986,8. Which of the following statement is true?,a) M is proportional to only velocity,b) M tends towards infinity at low speeds,c) both of the mentioned,d) none of the mentioned,d,Explanation: Mach number is not proportional to velocity alone and tends towards infinity at very high speeds.
Question 987,9. Which of the following is correct?,"a) when M<1, M*>1 and when M>1, M*<1","b) when M=0, M*=0 and when M=1, M*=1",c) both of the mentioned,d) none of the mentioned,b,"Explanation: When M<1, M*<1 and when M>1, M*>1. "
Question 988,"10. At the choking limit, nozzle passes the ____ mass flow.",a) maximum,b) minimum,c) constant,d) all of the mentioned,a,Explanation: This occurs at the throat.
Question 989,12. Which of the following statement is true?,a) shocks occur when flow is supersonic,"b) after the shock, flow becomes subsonic",c) rest of the diverging portion acts as diffuser,d) all of the mentioned,d,Explanation: Shocks is a highly irreversible phenomenon.
Question 990,"3.Within the mean free path of molecule, flow passes from",a) supersonic state,b) subsonic state,c) subsonic to supersonic state,d) supersonic to subsonic state,d,Explanation: This happens within distance of mean free path of molecule.
Question 991,"4. When flow passes from supersonic to subsonic state,",a) pressure increases,b) velocity decreases,c) both of the mentioned,d) all of the mentioned,c,"Explanation: As velocity decreases, pressure increases."
Question 992,5. The impulse function is given by,a) F = p*A + (density)*A*(V2),b) F = p*A + (density)*A*V,c) F = p*A + (density)*A*sqrt(V),d) none of the mentioned,a,Explanation: This is the impulse function. 
Question 993,7. The end states of normal shock must ____ Fanno line.,a) lie below,b) lie above,c) lie on,d) none of the mentioned,c,Explanation: They must lie on the Fanno line.
Question 994,8. Which of the following is true about adiabatic flow in constant area duct with friction?,a) it has constant G,b) it has constant ho,c) it follows Fanno line,d) all of the mentioned,d,Explanation: This is true for adiabatic flow in one directional model.
Question 995,9. The impulse pressure(I) is given by,a) F/A,b) p + (density)(V2),c) p + (G2)/(density),d) all of the mentioned,d,Explanation: These all are the relations of impulse pressure.
Question 996,1. A gas compression process is,a) adiabatic,b) involves heat transfer,c) both of the mentioned,d) none of the mentioned,c,Explanation: A gas compression process can be either adiabatic or can involve heat transfer.
Question 997,"2. If the gas is cooled during compression, work required will be ____ the adiabatic compression work.",a) more than,b) less than,c) equal to,d) none of the mentioned,b,Explanation: Here the work required will be less than that required for adiabatic compression.
Question 998,3. Which of the following is an advantage of cooling?,a) less pipe friction losses,b) reduction in volume of gas,c) both of the mentioned,d) none of the mentioned,c,Explanation: These are the two advantages of cooling.
Question 999,5. The work of compression is ____ the shaft work.,a) positive of,b) negative of,c) equal to,d) less than,b,Explanation: This is true for reversible adiabatic compression.
Question 1000,"6. For _>n>1 and for same pressure ratio p2/p1, the maximum work is needed for",a) isothermal compression,b) adiabatic compression,c) polytropic compression,d) all need same work,b,Explanation: This comes when these three reversible compression processes are plotted on the p-V diagram.
Question 1001,"7. In isothermal compression, all work done on gas is transformed into",a) heat added into system,b) heat going out of system,c) internal energy increase,d) none of the mentioned,c,Explanation: This is the case of isothermal compression.
